id,sentence,referenced_term,correct_answer,surprisal_sentence_mean,surprisal_sentence_std,surprisal_sentence_min,surprisal_sentence_max,surprisal_sentence_sum,surprisal_sentence_middle,surprisal_sentence_median,surprisal_query_mean,surprisal_query_std,surprisal_query_min,surprisal_query_max,surprisal_query_sum,surprisal_query_middle,surprisal_query_median,surprisal_phrase_mean,surprisal_phrase_std,surprisal_phrase_min,surprisal_phrase_max,surprisal_phrase_sum,surprisal_phrase_middle,surprisal_phrase_median,surprisal_context_mean,surprisal_context_std,surprisal_context_min,surprisal_context_max,surprisal_context_sum,surprisal_context_middle,surprisal_context_median,surprisal_position_sentenceMax,surprisal_position_sentenceMin,surprisal_positional_sentenceMax_in_expression,surprisal_positional_sentenceMin_in_expression,surprisal_drops_within_expression,surprisal_spikes_within_expression,surprisal_relational_sumPhrase_sumSentence,surprisal_relational_maxPhrase_maxSentence,surprisal_relational_minPhrase_minSentence,cws_sentence_mean,cws_sentence_std,cws_sentence_min,cws_sentence_max,cws_sentence_sum,cws_sentence_middle,cws_sentence_median,cws_query_mean,cws_query_std,cws_query_min,cws_query_max,cws_query_sum,cws_query_middle,cws_query_median,cws_phrase_mean,cws_phrase_std,cws_phrase_min,cws_phrase_max,cws_phrase_sum,cws_phrase_middle,cws_phrase_median,cws_context_mean,cws_context_std,cws_context_min,cws_context_max,cws_context_sum,cws_context_middle,cws_context_median,cws_position_sentenceMax,cws_position_sentenceMin,cws_positional_sentenceMax_in_expression,cws_positional_sentenceMin_in_expression,cws_drops_within_expression,cws_spikes_within_expression,cws_relational_sumPhrase_sumSentence,cws_relational_maxPhrase_maxSentence,cws_relational_minPhrase_minSentence,vanilla_entropy_sentence_mean,vanilla_entropy_sentence_std,vanilla_entropy_sentence_min,vanilla_entropy_sentence_max,vanilla_entropy_sentence_sum,vanilla_entropy_sentence_middle,vanilla_entropy_sentence_median,vanilla_entropy_query_mean,vanilla_entropy_query_std,vanilla_entropy_query_min,vanilla_entropy_query_max,vanilla_entropy_query_sum,vanilla_entropy_query_middle,vanilla_entropy_query_median,vanilla_entropy_phrase_mean,vanilla_entropy_phrase_std,vanilla_entropy_phrase_min,vanilla_entropy_phrase_max,vanilla_entropy_phrase_sum,vanilla_entropy_phrase_middle,vanilla_entropy_phrase_median,vanilla_entropy_context_mean,vanilla_entropy_context_std,vanilla_entropy_context_min,vanilla_entropy_context_max,vanilla_entropy_context_sum,vanilla_entropy_context_middle,vanilla_entropy_context_median,vanilla_entropy_position_sentenceMax,vanilla_entropy_position_sentenceMin,vanilla_entropy_positional_sentenceMax_in_expression,vanilla_entropy_positional_sentenceMin_in_expression,vanilla_entropy_drops_within_expression,vanilla_entropy_spikes_within_expression,vanilla_entropy_relational_sumPhrase_sumSentence,vanilla_entropy_relational_maxPhrase_maxSentence,vanilla_entropy_relational_minPhrase_minSentence,cis_sentence_mean,cis_sentence_std,cis_sentence_min,cis_sentence_max,cis_sentence_sum,cis_sentence_middle,cis_sentence_median,cis_query_mean,cis_query_std,cis_query_min,cis_query_max,cis_query_sum,cis_query_middle,cis_query_median,cis_phrase_mean,cis_phrase_std,cis_phrase_min,cis_phrase_max,cis_phrase_sum,cis_phrase_middle,cis_phrase_median,cis_context_mean,cis_context_std,cis_context_min,cis_context_max,cis_context_sum,cis_context_middle,cis_context_median,cis_position_sentenceMax,cis_position_sentenceMin,cis_positional_sentenceMax_in_expression,cis_positional_sentenceMin_in_expression,cis_drops_within_expression,cis_spikes_within_expression,cis_relational_sumPhrase_sumSentence,cis_relational_maxPhrase_maxSentence,cis_relational_minPhrase_minSentence
416,The classroom is very attentive.,classroom,Students,7.527246978963261,4.9383120729820424,2.6995702619308863,15.109887118898747,45.16348187377956,15.109887118898747,5.903768170710653,5.733439208031527,7.294984136494796,7.184145508210135e-05,32.034473048233394,269.47164277748175,23.7414324887262,2.9664129890222664,2.6995702619308863,0.0,2.6995702619308863,2.6995702619308863,2.6995702619308863,2.6995702619308863,2.6995702619308863,9.764537344554999,4.636986765963448,2.8923527915483547,15.109887118898747,39.058149378219994,2.8923527915483547,10.527954733886446,3.0,1.0,0.0,0.0,1.0,0.0,0.05977329802594712,0.17866250361026118,1.0,12.165566058934166,5.0475468454792445,7.237667990551461,20.697918747614175,72.993396353605,20.697918747614175,10.717536910370656,9.491631786546167,9.136361977613134,0.05277085781703925,38.8045518031138,446.10669396766986,30.463441862326604,7.670054081270223,7.237667990551461,0.0,7.237667990551461,7.237667990551461,7.237667990551461,7.237667990551461,7.237667990551461,14.521418570445828,4.641454605136509,7.799001026109523,20.697918747614175,58.08567428178331,7.799001026109523,14.794377254029808,3.0,1.0,0.0,0.0,1.0,0.0,0.09915510651798856,0.34968095482478107,1.0,4.418492118517558,1.834595831673209,2.518343448638916,7.635335922241211,26.510952711105347,4.3728766441345215,3.715518832206726,1.8497509167348827,1.88498683330415,0.0006652172887697816,7.635335922241211,86.93829308653949,0.790606677532196,1.3851442337036133,7.635335922241211,0.0,7.635335922241211,7.635335922241211,7.635335922241211,7.635335922241211,7.635335922241211,3.973058760166168,1.3222312443439772,2.518343448638916,5.942853927612305,15.892235040664673,3.0581610202789307,3.715518832206726,1.0,5.0,1.0,1.0,1.0,0.0,0.2880068477902265,1.0,3.0318882543077534,7.095494508743286,2.7992718419954143,1.5027427673339844,9.429635047912598,42.57296705245972,1.5027427673339844,8.384487867355347,10.731072125227556,4.241773974948124,1.5027427673339844,19.385353088378906,493.62931776046753,12.607181549072266,10.210390567779541,7.780440807342529,0.0,7.780440807342529,7.780440807342529,7.780440807342529,7.780440807342529,7.780440807342529,6.3407227993011475,3.1152629202956192,1.5027427673339844,9.168445587158203,25.36289119720459,8.988534927368164,7.345851421356201,2.0,3.0,0.0,0.0,1.0,0.0,0.18275542782243087,0.8251051888869078,5.177493431657507
417,My uncle smokes atleast one pack a day.,pack,Packet of cigarettes,5.335525521921433,5.365444850742385,0.017622258810213377,17.15207336455168,53.35525521921433,4.655411548340304,3.6937939779774505,5.295680891446684,7.226686051609289,7.18433857699947e-05,34.70642655552322,270.0797254637809,1.597732432741297,2.4893789141105342,2.7321764076145976,0.0,2.7321764076145976,2.7321764076145976,2.7321764076145976,2.7321764076145976,2.7321764076145976,6.32568206909869,5.533750794369321,0.01890833399590679,17.15207336455168,50.60545655278952,1.7494992870017843,5.316912033730832,3.0,7.0,0.0,0.0,1.0,0.0,0.05120725964835577,0.1592913200372153,155.0412144685506,9.300739587140926,6.741930738870884,0.11097937351619913,22.67933487247252,93.00739587140927,10.975346403831962,9.706512395520761,8.713526711448534,9.21270444933527,0.052770861161801914,41.475005503832534,444.38986228387523,5.573770051396709,6.17606124138841,8.437678387209559,0.0,8.437678387209559,8.437678387209559,8.437678387209559,8.437678387209559,8.437678387209559,10.556392512222763,6.678940872398571,0.11097937351619913,22.67933487247252,84.4511400977821,5.918975159005752,11.09998501914255,3.0,2.0,0.0,0.0,1.0,0.0,0.09072050999982167,0.37204258566907766,76.02924867816046,2.528198032826185,2.13532372459172,0.07498150318861008,5.94284725189209,25.281980328261852,1.6935549974441528,1.8788062930107117,1.6062588259182853,1.7733459295862006,0.0006652320735156536,7.633382797241211,81.91920012183255,1.614296793937683,0.8481166958808899,1.0340914726257324,0.0,1.0340914726257324,1.0340914726257324,1.0340914726257324,1.0340914726257324,1.0340914726257324,2.9438381930813193,2.1974146974534685,0.07498150318861008,5.94284725189209,23.550705544650555,3.1800034046173096,2.62203049659729,0.0,8.0,0.0,0.0,1.0,0.0,0.040902312999182164,0.17400606624989348,13.7912875662756,8.975546216964721,4.647832953220061,2.204895496368408,18.533592224121094,89.75546216964722,7.61989688873291,9.103631019592285,10.403421154022217,4.962400797367754,2.0124988555908203,23.162681579589844,520.1710577011108,7.606739044189453,10.082938194274902,4.543004035949707,0.0,4.543004035949707,4.543004035949707,4.543004035949707,4.543004035949707,4.543004035949707,9.394908607006073,4.921989541133436,2.204895496368408,18.533592224121094,75.15926885604858,2.204895496368408,9.133379936218262,2.0,4.0,0.0,0.0,1.0,0.0,0.05061534892843573,0.2451226929465449,2.0604169419513534
418,The kitchen is busy preparing for tonight's feast., The kitchen,Chefs,5.8863553414057055,4.126766570582481,0.185067974662524,12.290993422518122,58.86355341405705,8.350770840216134,6.670670359309145,5.3766439040109155,7.00876523024962,7.18433857699947e-05,35.11758272043196,258.07890739252394,0.036880270831201295,2.8207852660460855,7.334470783304763,4.956522639213359,2.377948144091404,12.290993422518122,14.668941566609526,2.377948144091404,7.334470783304763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.249202447283899,1.0,12.84905261662722,10.033813830965055,5.352766328096841,0.8435690423993357,15.589227968216951,100.33813830965056,14.64044425413652,12.332785332635627,8.939105132002606,8.901418877723328,0.052770861161801914,41.89647652681613,429.07704633612514,0.1838823224734018,6.798269527361764,10.936170529310509,4.653057438906441,6.283113090404068,15.589227968216951,21.872341058621018,6.283113090404068,10.936170529310509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.21798631534423565,1.0,7.448249964855534,3.192877086997032,2.037681416327367,0.4894045293331146,7.6353325843811035,31.92877086997032,2.840461015701294,2.8306963443756104,1.8181675730532636,1.9103842385436194,0.0006652320735156536,7.6353325843811035,87.27204350655666,0.1679655760526657,1.4259570240974426,6.789089918136597,0.8462426662445068,5.94284725189209,7.6353325843811035,13.578179836273193,7.6353325843811035,6.789089918136597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.4252647210119747,1.0,12.1430164530559,7.4492114067077635,4.1286947881510745,0.9069385528564453,15.555720329284668,74.49211406707764,0.9069385528564453,7.256821632385254,10.5410499975006,5.562530234367334,-0.38820743560791016,23.016931533813477,495.4293498825282,10.92972469329834,10.614441871643066,7.256821632385254,0.7465410232543945,6.510280609130859,8.003362655639648,14.513643264770508,8.003362655639648,7.256821632385254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.1948346270814849,0.5144964351520765,7.178303964062865
419,The pen pushers in the government offices seem indifferent to our problems.,pen pushers,Office workers or bureaucrats,5.545602488498225,4.348595461042834,0.2986507194670924,14.94391512260624,77.63843483897514,7.521507561229645,5.3409224442847165,4.485345789608771,6.890316803071394,3.7239102371481125e-05,33.82724685939545,273.60609316613505,0.0003357647360386506,1.6936896655966847,5.296096106406831,4.881874630933292,0.44781657395896796,11.976958678929106,15.888288319220495,0.44781657395896796,3.4635130663324203,6.0907727214968075,4.098378421322805,0.2986507194670924,14.94391512260624,60.90772721496808,0.2986507194670924,5.57070227118876,0.0,9.0,0.0,0.0,0.0,0.0,0.20464462417581403,0.801460566435572,1.4994659137538486,9.695592756530601,5.577933707398213,1.1636825265327508,18.243332788896566,135.73829859142842,12.294982270216359,10.523892467652152,7.5445580985446155,8.822221953104325,0.05274671578507069,40.6169182582642,460.21804401122154,0.053367532305761495,5.3631594473411415,9.229302640818046,6.629459205795923,2.073858541638002,18.05338617715301,27.68790792245414,2.073858541638002,7.56066320366313,10.534370748850177,4.971971565199509,1.1636825265327508,18.243332788896566,105.34370748850178,1.1636825265327508,11.101569759039217,0.0,9.0,0.0,0.0,0.0,0.0,0.20398007201928028,0.989588162758333,1.782151484062552,3.3081591767924174,2.014446627352767,0.6236384510993958,7.6353373527526855,46.31422847509384,4.709283828735352,2.5881967544555664,1.7231129821137998,1.8900050362127647,0.00030621117912232876,7.6353373527526855,105.10989190894179,0.0025844553019851446,1.0702972412109375,3.445746044317881,3.0214223091559447,0.6236384510993958,7.6353373527526855,10.337238132953644,2.0782623291015625,2.0782623291015625,3.121751940250397,1.6405603262872674,1.0172842741012573,5.942852973937988,31.217519402503967,1.0702972412109375,2.5881967544555664,1.0,3.0,1.0,1.0,1.0,0.0,0.2231978913027267,1.0,1.0,6.209751107863018,5.167659532647944,-0.05827361345291138,17.91071319580078,86.93651551008224,0.006766319274902344,6.067222833633423,11.489250804980596,6.57402681017805,-0.05827361345291138,29.871755599975586,689.3550482988358,12.511222839355469,11.193603515625,9.221213181813559,6.627019399452227,1.8358182907104492,17.91071319580078,27.663639545440674,17.91071319580078,7.917108058929443,5.119572561979294,4.466933268755181,-0.05827361345291138,12.529426574707031,51.19572561979294,-0.05827361345291138,3.350651502609253,2.0,9.0,1.0,1.0,0.0,1.0,0.3182050647317749,1.0,-31.50342293761999
420,I have never seen the greenback.,the greenback,US dollar,5.525383803749386,2.922095866361867,2.2058168288967717,11.701637082606117,44.20307042999509,11.701637082606117,4.480100054705387,5.016140647203284,7.0754322224462545,7.184145508210135e-05,36.974834838240476,230.74246977135104,0.005299522317050566,2.6100606233419414,7.948831506875786,3.308357289747133,3.65268086685536,11.701637082606117,23.84649452062736,8.492176571165881,8.492176571165881,3.8043866365990775,1.210121800395689,2.2058168288967717,5.607911934583218,15.21754654639631,2.2058168288967717,3.7019088914581606,4.0,2.0,1.0,1.0,1.0,0.0,0.5394759750545685,1.0,1.655931181140834,9.918551182969956,3.0297825900375934,6.006622924113882,16.094112321633943,79.34840946375965,16.094112321633943,9.368714141233038,8.354197023802152,8.78825587632443,0.05277085781703925,43.744902884404674,384.29306309489897,0.07049232069393226,7.040241919534161,12.097955301960798,3.452523801167954,7.670282648643753,16.094112321633943,36.29386590588239,12.529470935604696,12.529470935604696,8.242181053926261,1.743462484064402,6.006622924113882,10.787103791135149,32.968724215705045,6.006622924113882,8.087498750228008,4.0,2.0,1.0,1.0,1.0,0.0,0.4573987828005385,1.0,1.2769708945522495,4.811228960752487,1.0105357155003294,3.5703232288360596,6.12079381942749,38.4898316860199,3.574129104614258,5.1248884201049805,2.174644747575613,2.1427474361644574,0.0006652172887697816,7.6333794593811035,100.03365838847822,0.02677909843623638,1.502644956111908,5.046784241994222,1.0772075022227927,3.574129104614258,6.12079381942749,15.140352725982666,5.445429801940918,5.445429801940918,4.568377315998077,1.026630074071646,3.5703232288360596,5.942853927612305,18.27350926399231,3.5865249633789062,4.380166053771973,6.0,3.0,1.0,1.0,0.0,0.0,0.3933598060259088,1.0,1.0010659751328563,6.035991996526718,3.899964441635397,1.7241535186767578,11.756003379821777,48.287935972213745,1.7310762405395508,5.202296018600464,10.129071611828275,5.178264922962037,1.7241535186767578,24.453643798828125,455.80822253227234,21.81412696838379,9.955031394958496,5.416903018951416,4.067095053591838,1.7310762405395508,11.083806991577148,16.250709056854248,11.083806991577148,3.435825824737549,5.07030588388443,2.9349383408863514,1.7241535186767578,8.844287872314453,20.28122353553772,2.74401593208313,4.856391072273254,7.0,1.0,0.0,0.0,0.0,1.0,0.3365376616264023,0.9428210109739846,1.0040151423801902
421,The case was being discussed by the suits at the table..,suits,Lawyers,6.267358252319703,5.2923910302377895,0.2935099576687619,16.56263206710936,75.20829902783643,16.56263206710936,4.284527840387293,6.177073874365319,7.744225560805797,2.150415750994807e-06,34.319609965170415,315.03076759263126,0.11260962065857617,2.9664173112117753,4.186897062592248,0.0,4.186897062592248,4.186897062592248,4.186897062592248,4.186897062592248,4.186897062592248,7.072789200757542,5.381546817289765,1.2715643480602428,16.56263206710936,70.72789200757542,1.2715643480602428,4.325478910549444,6.0,8.0,0.0,0.0,1.0,0.0,0.05567067885743002,0.25279176918424284,14.26492339764954,10.606724877423337,6.042190077791209,1.0797461487605722,22.489749563418385,127.28069852908006,21.582936875263083,9.359365799703042,9.890952986787827,9.635560837138097,0.052680797161280254,41.09057207609073,504.43860232617914,0.515135937305413,8.136856455938844,9.639454012346194,0.0,9.639454012346194,9.639454012346194,9.639454012346194,9.639454012346194,9.639454012346194,11.65614983679733,5.791242242882883,4.020046540514489,22.489749563418385,116.56149836797329,4.020046540514489,9.359365799703042,10.0,8.0,0.0,0.0,1.0,0.0,0.07573382393202258,0.428615444790263,8.927518772269954,3.725750505924225,1.7906116374978793,1.1338675022125244,7.6353325843811035,44.7090060710907,2.885164499282837,3.407486915588379,1.8703422577115156,1.9860409996996888,2.421280623821076e-05,7.6353325843811035,95.3874551432873,0.36121976375579834,1.1413755416870117,4.193867206573486,0.0,4.193867206573486,4.193867206573486,4.193867206573486,4.193867206573486,4.193867206573486,3.796140956878662,1.9191968454978205,1.1338675022125244,7.6353325843811035,37.96140956878662,1.9789156913757324,3.407486915588379,1.0,9.0,0.0,0.0,1.0,0.0,0.09380363320770138,0.549271057969694,3.698727759980739,6.2664159933726,3.0861273701352183,1.7212409973144531,11.53024673461914,75.19699192047119,1.7212409973144531,6.938456058502197,9.98299916267395,5.455993941878923,-5.064457893371582,21.949363708496094,499.1499581336975,7.8768110275268555,9.767295837402344,9.142923355102539,0.0,9.142923355102539,9.142923355102539,9.142923355102539,9.142923355102539,9.142923355102539,5.8310517311096195,3.1927815795436816,1.7212409973144531,11.53024673461914,58.31051731109619,6.2378692626953125,5.194319009780884,11.0,6.0,0.0,0.0,1.0,0.0,0.12158629117468092,0.7929512321407007,5.3118205814105535
422,The old lady thanked the store.,the store,the staff,8.296738736410108,4.022942339511949,1.2620323976921706,14.711956147635847,58.07717115487075,1.2620323976921706,8.537917185679882,5.283616583218187,6.81179223328961,7.18433857699947e-05,35.94914558081949,264.18082916090935,7.266689083806719,2.786205734595817,10.89847890016973,3.813477247466117,7.085001652703613,14.711956147635847,21.79695780033946,14.711956147635847,10.89847890016973,6.935574042212852,3.974792130811154,1.2620323976921706,11.520344415425727,27.742296168851407,11.520344415425727,7.479959677866754,5.0,3.0,1.0,1.0,0.0,0.0,0.37531025301171916,1.0,5.613961785497487,12.845228765223206,4.948794708679557,4.029301668349548,21.234037997767878,89.91660135656245,4.029301668349548,12.938048197049003,8.90622151277334,8.724528777443481,0.052770861161801914,42.719226265478014,445.31107563866703,13.579442254403283,7.836794160144233,16.49195280859866,4.7420851891692175,11.749867619429443,21.234037997767878,32.98390561719732,21.234037997767878,16.49195280859866,10.78676973552432,4.528484932685374,4.029301668349548,16.340159763611805,43.14707894209728,16.340159763611805,11.388808755067965,5.0,3.0,1.0,1.0,0.0,0.0,0.36682776172111214,1.0,2.916105217865788,4.541901554380145,1.9243192943869494,1.1899363994598389,7.6353325843811035,31.79331088066101,4.590181350708008,4.800821781158447,1.9269701044808607,1.9247685379603445,0.0006652320735156536,7.6353325843811035,96.34850522404304,1.5173628330230713,1.4881576299667358,3.8048083782196045,0.9960134029388428,2.8087949752807617,4.800821781158447,7.609616756439209,4.800821781158447,3.8048083782196045,5.748439431190491,1.203300683161188,4.590181350708008,7.6353325843811035,22.993757724761963,4.825396537780762,5.384121894836426,1.0,6.0,0.0,0.0,0.0,0.0,0.23934647086623267,0.628763937667764,2.360458068646181,7.6670404842921664,2.9920857665850393,5.147820472717285,14.42917251586914,53.669283390045166,8.414064407348633,7.288400173187256,8.801737070083618,5.628402833063201,-10.696172714233398,25.814565658569336,431.2851164340973,8.801788330078125,8.32721996307373,6.2181103229522705,1.0702898502349854,5.147820472717285,7.288400173187256,12.436220645904541,5.147820472717285,6.2181103229522705,6.700972557067871,1.2960154433654887,5.172820091247559,8.414064407348633,26.803890228271484,7.454549312591553,6.6085028648376465,6.0,5.0,0.0,0.0,1.0,0.0,0.23171952111831756,0.5051156027950671,1.0
423,"The poet wrote, ""It's so dark in my heart! """,dark,Sad,5.585463881354688,3.1870916823144047,0.18823017900866582,12.112453204415626,78.19649433896564,6.555420365620063,5.417672578600275,6.202693560736623,7.321616954762608,7.18433857699947e-05,35.907910448062445,316.33737159756777,1.6549613256623008,3.9263936048649875,2.608124620843518,0.0,2.608124620843518,2.608124620843518,2.608124620843518,2.608124620843518,2.608124620843518,5.859485191119432,3.32093708194713,0.18823017900866582,12.112453204415626,70.31382229343319,6.295733611244808,5.928265671878213,11.0,3.0,0.0,0.0,1.0,0.0,0.03335347246563045,0.215325877989169,13.856038572451467,10.120799657897239,3.9147058820884144,0.7660767852832536,17.936230289098305,141.69119521056135,11.34198850579728,10.792852698204811,10.050241869978883,9.033785428619662,0.052770861161801914,42.677219545812314,512.5623353689231,5.371812029246401,8.97681789459865,7.162445654835634,0.0,7.162445654835634,7.162445654835634,7.162445654835634,7.162445654835634,7.162445654835634,10.236384592168392,4.114685488647797,0.7660767852832536,17.936230289098305,122.8366151060207,11.563690350236765,10.792852698204811,11.0,3.0,0.0,0.0,1.0,0.0,0.05054968760897121,0.39932837276230726,9.349514033619162,3.664125553199223,1.851342935210833,0.6779218912124634,7.6353325843811035,51.29775774478912,3.518857002258301,3.4620957374572754,2.228028713916109,2.084420802553874,0.0006652320735156536,7.6353325843811035,113.62946440972155,2.314227342605591,1.5646803379058838,4.511261463165283,0.0,4.511261463165283,4.511261463165283,4.511261463165283,4.511261463165283,4.511261463165283,3.6648240784804025,1.9692433566814689,0.6779218912124634,7.6353325843811035,43.97788894176483,1.9383834600448608,3.4620957374572754,1.0,4.0,0.0,0.0,1.0,0.0,0.0879426638023675,0.5908402041835814,6.654544604094274,6.681870988437107,4.1029169265624,-1.051957607269287,14.029531478881836,93.5461938381195,2.242635726928711,6.006389617919922,8.623694779872894,5.539342049566857,-2.5740818977355957,24.765426635742188,431.1847389936447,5.884711265563965,9.471340656280518,5.767937660217285,0.0,5.767937660217285,5.767937660217285,5.767937660217285,5.767937660217285,5.767937660217285,7.120837648709615,4.218737909538767,-1.051957607269287,14.029531478881836,85.45005178451538,5.021496295928955,6.482816219329834,5.0,2.0,0.0,0.0,1.0,0.0,0.061658710243183465,0.4111283166440419,-5.483051427509445
424,The library shelves were full of wisdom.,wisdom,Books,6.109588991965411,4.594328565711092,0.18139049024722367,13.996028347795287,48.876711935723286,0.18139049024722367,4.184012077900837,5.906819608617553,8.21486483322547,7.184145508210135e-05,34.052864682393604,271.71370199640745,0.000260987269933641,2.7916498797420832,1.9924949119868047,0.0,1.9924949119868047,1.9924949119868047,1.9924949119868047,1.9924949119868047,1.9924949119868047,7.139928218540772,4.852470162636814,0.18139049024722367,13.996028347795287,42.83956931124463,4.323376443309826,6.89148099400721,5.0,4.0,0.0,0.0,1.0,0.0,0.04076573143068814,0.1423614515828464,10.984561038845868,10.277407515204768,5.572165344314293,0.7535583526956067,19.817755065855163,82.21926012163814,0.7535583526956067,8.724411792110194,9.358849226965646,10.159856257685684,0.05277085781703925,41.14075401903249,430.5070644404197,0.053157134182420615,7.467047217526508,6.075976526605356,0.0,6.075976526605356,6.075976526605356,6.075976526605356,6.075976526605356,6.075976526605356,11.272669048588952,6.078151147559981,0.7535583526956067,19.817755065855163,67.63601429153371,8.774764078250158,11.766906691977574,5.0,4.0,0.0,0.0,1.0,0.0,0.07389967408629482,0.30659257349859514,8.063047148068298,3.7200524359941483,2.097553196502777,0.6303504705429077,7.635335922241211,29.760419487953186,4.626094341278076,3.005187153816223,1.85958088664009,2.033823742858814,0.0006652172887697816,7.635335922241211,85.54072078544414,0.002122762380167842,1.060148537158966,2.590303897857666,0.0,2.590303897857666,2.590303897857666,2.590303897857666,2.590303897857666,2.590303897857666,4.108866393566132,2.293720102410061,0.6303504705429077,7.635335922241211,24.65319836139679,2.3984932899475098,4.023082375526428,1.0,5.0,0.0,0.0,1.0,0.0,0.08703855464491027,0.3392521199116188,4.109307470852986,8.472631752490997,2.7559138272889823,4.199942588806152,12.838593482971191,67.78105401992798,8.218575477600098,7.899601936340332,10.995380030737984,4.777436504415787,1.593928337097168,19.485891342163086,494.79210138320923,12.91441535949707,10.73559856414795,12.039111137390137,0.0,12.039111137390137,12.039111137390137,12.039111137390137,12.039111137390137,12.039111137390137,7.150558233261108,1.7555540821024418,4.199942588806152,9.903797149658203,42.90334939956665,6.3701677322387695,7.105433225631714,7.0,1.0,0.0,0.0,1.0,0.0,0.17761764421442275,0.9377281984477919,2.8664942157726716
425,The letter comes from a neat hand.,neat hand,Good handwriting,6.871109250004555,5.0940943976454385,1.0855278763025935,15.934232636436645,54.96887400003644,15.934232636436645,6.323071855445073,5.477371972736746,6.753061484552717,7.18433857699947e-05,34.013959132941146,268.39122666410054,7.886135856910755,2.9664173112117753,3.1575610379845847,0.03498462318096762,3.122576414803617,3.192545661165552,6.315122075969169,3.122576414803617,3.1575610379845847,7.840030774868536,5.807783748657767,1.0855278763025935,15.934232636436645,39.20015387434268,1.0855278763025935,10.404384330458715,4.0,2.0,0.0,0.0,1.0,0.0,0.11488541817256404,0.200357666039417,2.876551107503011,10.897774249577042,5.479844084203693,3.697441412914798,19.87528734756753,87.18219399661633,19.87528734756753,11.035472437202223,9.097714119555299,8.505695902217631,0.052770861161801914,40.803782707043645,445.78799185820964,14.164795363724267,7.308892754479004,8.138584916784145,0.2335440081658735,7.905040908618272,8.372128924950019,16.27716983356829,8.372128924950019,8.138584916784145,11.26020248744268,6.488470158259694,3.697441412914798,19.87528734756753,56.3010124372134,3.724827745871366,13.698815949454426,4.0,3.0,0.0,0.0,0.0,0.0,0.18670291589817103,0.42123310111411577,2.13797597468529,4.450933039188385,1.8997108233741566,2.1132192611694336,7.6353325843811035,35.60746431350708,3.3021488189697266,4.0008063316345215,2.1061163335190423,2.100971868684607,0.0006652320735156536,7.6353325843811035,103.19970034243306,1.6175854206085205,1.6175854206085205,4.808211326599121,1.5440750122070312,3.26413631439209,6.352286338806152,9.616422653198242,3.26413631439209,4.808211326599121,4.775564479827881,1.8897484115303143,2.298029899597168,7.6353325843811035,23.877822399139404,4.699463844299316,4.699463844299316,1.0,7.0,0.0,0.0,1.0,0.0,0.2700676062897974,0.8319593506379066,1.5446273722612913,6.092394709587097,2.333502819583551,3.307490348815918,11.34726333618164,48.73915767669678,4.042960166931152,5.549658536911011,9.670568019151688,4.980587318089526,-2.0801010131835938,19.846893310546875,464.187264919281,12.835092544555664,9.61479663848877,5.889508485794067,0.3834998607635498,5.506008625030518,6.273008346557617,11.779016971588135,6.273008346557617,5.889508485794067,5.122575473785401,1.4743827394941373,3.307490348815918,7.609220027923584,25.612877368927002,3.307490348815918,5.059898376464844,7.0,2.0,0.0,0.0,0.0,0.0,0.24167461099189105,0.5528212539631152,1.664708901418766
